Report Time,Value,Unit,% Change,Product Name,Sub Product,Market,Exchange Rate
2024-06-27,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196439
2024-06-26,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198811
2024-06-25,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198370
2024-06-24,3.33,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196705
2024-06-21,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196146
2024-06-20,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198757
2024-06-19,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199410
2024-06-18,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197598
2024-06-17,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196859
2024-06-14,3.37,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197213
2024-06-13,3.37,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198258
2024-06-12,3.36,USD/Kg,-0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196214
2024-06-11,3.38,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197154
2024-06-10,3.37,USD/Kg,-1.17,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197205
2024-06-07,3.41,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198037
2024-06-06,3.42,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199362
2024-06-05,3.41,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01195078
2024-06-04,3.40,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203393
2024-06-03,3.40,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198307
2024-05-31,3.39,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200175
2024-05-30,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199531
2024-05-29,3.39,USD/Kg,-0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201824
2024-05-28,3.41,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202693
2024-05-27,3.40,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204058
2024-05-24,3.42,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200671
2024-05-23,3.43,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200840
2024-05-22,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200227
2024-05-21,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200329
2024-05-20,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200471
2024-05-17,3.45,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197960
2024-05-16,3.47,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198978
2024-05-15,3.48,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197267
2024-05-14,3.47,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197524
2024-05-13,3.47,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197246
2024-05-10,3.47,USD/Kg,0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198149
2024-05-09,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198111
2024-05-08,3.45,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198121
2024-05-07,3.44,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197337
2024-05-06,3.45,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199325
2024-05-03,3.46,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198977
2024-05-02,3.47,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198945
2024-05-01,3.46,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197624
2024-04-30,3.45,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198402
2024-04-29,3.44,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199004
2024-04-26,3.43,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200699
2024-04-25,3.45,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199899
2024-04-24,3.46,USD/Kg,-0.57,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200733
2024-04-23,3.48,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199181
2024-04-22,3.47,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199249
2024-04-19,3.48,USD/Kg,1.16,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196956
2024-04-18,3.44,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196229
2024-04-17,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01195204
2024-04-16,3.45,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197515
2024-04-15,3.44,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196010
2024-04-12,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199767
2024-04-11,3.45,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198853
2024-04-10,3.46,USD/Kg,1.76,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201569
2024-04-09,3.40,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200906
2024-04-08,3.40,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200523
2024-04-05,3.39,USD/Kg,0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01197869
2024-04-04,3.37,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199421
2024-04-03,3.37,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199755
2024-04-02,3.36,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198855
2024-04-01,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199378
2024-03-29,3.37,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199121
2024-03-28,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199611
2024-03-27,3.37,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199980
2024-03-26,3.37,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198784
2024-03-25,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01196127
2024-03-22,3.39,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201703
2024-03-21,3.39,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204024
2024-03-20,3.40,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204551
2024-03-19,3.40,USD/Kg,-0.87,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206188
2024-03-18,3.43,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206425
2024-03-15,3.43,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205317
2024-03-14,3.42,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01207245
2024-03-13,3.41,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01207214
2024-03-12,3.42,USD/Kg,0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01208043
2024-03-11,3.40,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01208375
2024-03-08,3.41,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01208853
2024-03-07,3.42,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01207447
2024-03-06,3.42,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206490
2024-03-05,3.42,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206102
2024-03-04,3.42,USD/Kg,0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01207052
2024-03-01,3.40,USD/Kg,0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206065
2024-02-29,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206096
2024-02-28,3.39,USD/Kg,0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205626
2024-02-27,3.37,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206968
2024-02-26,3.37,USD/Kg,-0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206517
2024-02-23,3.39,USD/Kg,-0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206672
2024-02-22,3.41,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205722
2024-02-21,3.42,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206755
2024-02-20,3.41,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204520
2024-02-19,3.42,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204615
2024-02-16,3.43,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204676
2024-02-15,3.42,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204596
2024-02-14,3.41,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203874
2024-02-13,3.43,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204958
2024-02-12,3.42,USD/Kg,2.09,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204641
2024-02-09,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205070
2024-02-08,3.36,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204986
2024-02-07,3.36,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203795
2024-02-06,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204113
2024-02-05,3.37,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204160
2024-02-02,3.38,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205676
2024-02-01,3.38,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204038
2024-01-31,3.38,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203211
2024-01-30,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202597
2024-01-29,3.39,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203102
2024-01-26,3.39,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202661
2024-01-25,3.39,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203288
2024-01-24,3.39,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201610
2024-01-23,3.40,USD/Kg,2.10,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203437
2024-01-22,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202988
2024-01-19,3.33,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202438
2024-01-18,3.34,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202879
2024-01-17,3.36,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203522
2024-01-16,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206860
2024-01-15,3.36,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206643
2024-01-12,3.35,USD/Kg,0.90,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203748
2024-01-11,3.32,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204614
2024-01-10,3.33,USD/Kg,-0.60,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202916
2024-01-09,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203941
2024-01-08,3.36,USD/Kg,0.60,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202304
2024-01-05,3.34,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201208
2024-01-04,3.34,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200217
2024-01-03,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201094
2024-01-02,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201882
2024-01-01,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201468
2023-12-29,3.33,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206403
2023-12-28,3.33,USD/Kg,0.60,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200935
2023-12-27,3.31,USD/Kg,-0.90,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202168
2023-12-26,3.34,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202320
2023-12-25,3.34,USD/Kg,0.60,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202320
2023-12-22,3.32,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202908
2023-12-21,3.31,USD/Kg,-1.49,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200949
2023-12-20,3.36,USD/Kg,-0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203545
2023-12-19,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202956
2023-12-18,3.39,USD/Kg,-0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204212
2023-12-15,3.41,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200491
2023-12-14,3.40,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200717
2023-12-13,3.41,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199165
2023-12-12,3.42,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199866
2023-12-11,3.43,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198518
2023-12-08,3.43,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199692
2023-12-07,3.42,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200016
2023-12-06,3.41,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200204
2023-12-05,3.40,USD/Kg,0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198583
2023-12-04,3.38,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201412
2023-12-01,3.38,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199713
2023-11-30,3.39,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200047
2023-11-29,3.40,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199296
2023-11-28,3.39,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199577
2023-11-27,3.40,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200204
2023-11-24,3.42,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199843
2023-11-23,3.43,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199551
2023-11-22,3.43,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199818
2023-11-21,3.43,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200157
2023-11-20,3.43,USD/Kg,0.59,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200592
2023-11-17,3.41,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203072
2023-11-16,3.43,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202120
2023-11-15,3.44,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204481
2023-11-14,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202117
2023-11-13,3.45,USD/Kg,0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200466
2023-11-10,3.43,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200230
2023-11-09,3.42,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201649
2023-11-08,3.42,USD/Kg,-0.58,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201447
2023-11-07,3.44,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201590
2023-11-06,3.45,USD/Kg,0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202507
2023-11-03,3.44,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201381
2023-11-02,3.44,USD/Kg,-0.29,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201147
2023-11-01,3.45,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200801
2023-10-31,3.45,USD/Kg,2.99,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201237
2023-10-30,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01198869
2023-10-27,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200726
2023-10-26,3.37,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202619
2023-10-25,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204578
2023-10-24,3.37,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204390
2023-10-23,3.38,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202500
2023-10-20,3.38,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203043
2023-10-19,3.38,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200936
2023-10-18,3.37,USD/Kg,0.60,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201144
2023-10-17,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201970
2023-10-16,3.35,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200732
2023-10-13,3.35,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201019
2023-10-12,3.34,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202652
2023-10-11,3.34,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201193
2023-10-10,3.35,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200905
2023-10-09,3.36,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203010
2023-10-06,3.37,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201543
2023-10-05,3.36,USD/Kg,2.44,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201128
2023-10-04,3.28,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201525
2023-10-03,3.28,USD/Kg,-0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01199601
2023-10-02,3.29,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204311
2023-09-29,3.29,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201916
2023-09-28,3.29,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201401
2023-09-27,3.29,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200482
2023-09-26,3.29,USD/Kg,0.30,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204390
2023-09-25,3.28,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205182
2023-09-22,3.27,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206541
2023-09-21,3.27,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203554
2023-09-20,3.26,USD/Kg,0.62,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201887
2023-09-19,3.24,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201322
2023-09-18,3.23,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203571
2023-09-15,3.22,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204405
2023-09-14,3.21,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205657
2023-09-13,3.20,USD/Kg,-0.62,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206979
2023-09-12,3.22,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01205655
2023-09-11,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01204361
2023-09-08,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201320
2023-09-07,3.23,USD/Kg,0.62,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201091
2023-09-06,3.21,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203545
2023-09-05,3.22,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01208672
2023-09-04,3.22,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01208839
2023-09-01,3.23,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01209444
2023-08-31,3.22,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01209180
2023-08-30,3.22,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01212112
2023-08-29,3.21,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01209308
2023-08-28,3.22,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01209708
2023-08-25,3.21,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01210044
2023-08-24,3.20,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01211461
2023-08-23,3.21,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203803
2023-08-22,3.21,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203170
2023-08-21,3.20,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01202392
2023-08-18,3.21,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01203390
2023-08-17,3.20,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201385
2023-08-16,3.21,USD/Kg,-0.62,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01201915
2023-08-15,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01200738
2023-08-14,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206308
2023-08-11,3.23,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01207727
2023-08-10,3.24,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206760
2023-08-09,3.23,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01206964
2023-08-08,3.23,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01207751
2023-08-07,3.22,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01209255
2023-08-04,3.21,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01207955
2023-08-03,3.21,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01208699
2023-08-02,3.20,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01215040
2023-08-01,3.20,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01215919
2023-07-31,3.21,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01215760
2023-07-28,3.20,USD/Kg,0.00,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01213958
2023-07-27,3.20,USD/Kg,-0.62,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01219873
2023-07-26,3.22,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01220232
2023-07-25,3.23,USD/Kg,-0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01222276
2023-07-24,3.24,USD/Kg,0.62,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01219452
2023-07-21,3.22,USD/Kg,0.31,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01218281
2023-07-20,3.21,USD/Kg,0.94,Knitting Yarn,30/1 Combed,Domestic North India,INR: 0.01218592
